,frame,cell number,voltage,resistance,current,power,temperature_1,temperature_2
334,48,cell_6,3.513,0.327,6.6160000000000005,139.33957600000002,22.5,22.3
335,48,cell_average,3.5101666666666667,0.3245,6.6160000000000005,139.33957600000002,22.5,22.3
336,49,cell_1,3.516,0.324,6.6160000000000005,139.33957600000002,22.5,22.3
337,49,cell_2,3.517,0.325,6.6160000000000005,139.33957600000002,22.5,22.3
338,49,cell_3,3.525,0.322,6.6160000000000005,139.33957600000002,22.5,22.3
339,49,cell_4,3.465,0.322,6.6160000000000005,139.33957600000002,22.5,22.3
340,49,cell_5,3.525,0.327,6.6160000000000005,139.33957600000002,22.5,22.3
341,49,cell_6,3.513,0.327,6.6160000000000005,139.33957600000002,22.5,22.3
342,49,cell_average,3.5101666666666667,0.3245,6.6160000000000005,139.33957600000002,22.5,22.3
343,50,cell_1,3.516,0.324,6.227,131.37101900000002,22.5,22.400000000000002
344,50,cell_2,3.517,0.325,6.227,131.37101900000002,22.5,22.400000000000002
345,50,cell_3,3.5300000000000002,0.322,6.227,131.37101900000002,22.5,22.400000000000002
346,50,cell_4,3.466,0.322,6.227,131.37101900000002,22.5,22.400000000000002
347,50,cell_5,3.533,0.327,6.227,131.37101900000002,22.5,22.400000000000002
348,50,cell_6,3.535,0.327,6.227,131.37101900000002,22.5,22.400000000000002
349,50,cell_average,3.516166666666667,0.3245,6.227,131.37101900000002,22.5,22.400000000000002
350,51,cell_1,3.446,0.324,6.46,134.86542000000003,22.5,22.400000000000002
351,51,cell_2,3.439,0.325,6.46,134.86542000000003,22.5,22.400000000000002
352,51,cell_3,3.458,0.322,6.46,134.86542000000003,22.5,22.400000000000002
353,51,cell_4,3.466,0.322,6.46,134.86542000000003,22.5,22.400000000000002
354,51,cell_5,3.533,0.327,6.46,134.86542000000003,22.5,22.400000000000002
355,51,cell_6,3.535,0.327,6.46,134.86542000000003,22.5,22.400000000000002
356,51,cell_average,3.4795000000000003,0.3245,6.46,134.86542000000003,22.5,22.400000000000002
357,52,cell_1,3.446,0.324,6.46,134.86542000000003,22.5,22.400000000000002
358,52,cell_2,3.439,0.325,6.46,134.86542000000003,22.5,22.400000000000002
359,52,cell_3,3.458,0.322,6.46,134.86542000000003,22.5,22.400000000000002
360,52,cell_4,3.466,0.322,6.46,134.86542000000003,22.5,22.400000000000002
361,52,cell_5,3.533,0.327,6.46,134.86542000000003,22.5,22.400000000000002
362,52,cell_6,3.535,0.327,6.46,134.86542000000003,22.5,22.400000000000002
363,52,cell_average,3.4795000000000003,0.3245,6.46,134.86542000000003,22.5,22.400000000000002
364,53,cell_1,3.446,0.324,7.861,163.854684,22.5,22.400000000000002
365,53,cell_2,3.439,0.325,7.861,163.854684,22.5,22.400000000000002
366,53,cell_3,3.509,0.322,7.861,163.854684,22.5,22.400000000000002
367,53,cell_4,3.4330000000000003,0.322,7.861,163.854684,22.5,22.400000000000002
368,53,cell_5,3.505,0.327,7.861,163.854684,22.5,22.400000000000002
369,53,cell_6,3.512,0.327,7.861,163.854684,22.5,22.400000000000002
370,53,cell_average,3.474,0.3245,7.861,163.854684,22.5,22.400000000000002
371,54,cell_1,3.446,0.324,6.772,141.15556800000002,22.6,22.400000000000002
372,54,cell_2,3.439,0.325,6.772,141.15556800000002,22.6,22.400000000000002
373,54,cell_3,3.509,0.322,6.772,141.15556800000002,22.6,22.400000000000002
374,54,cell_4,3.4330000000000003,0.322,6.772,141.15556800000002,22.6,22.400000000000002
375,54,cell_5,3.505,0.327,6.772,141.15556800000002,22.6,22.400000000000002
376,54,cell_6,3.512,0.327,6.772,141.15556800000002,22.6,22.400000000000002
377,54,cell_average,3.474,0.3245,6.772,141.15556800000002,22.6,22.400000000000002
378,55,cell_1,3.495,0.324,7.706,161.42528800000002,22.6,22.400000000000002
379,55,cell_2,3.494,0.325,7.706,161.42528800000002,22.6,22.400000000000002
380,55,cell_3,3.509,0.322,7.706,161.42528800000002,22.6,22.400000000000002
381,55,cell_4,3.4330000000000003,0.322,7.706,161.42528800000002,22.6,22.400000000000002
382,55,cell_5,3.505,0.327,7.706,161.42528800000002,22.6,22.400000000000002
383,55,cell_6,3.512,0.327,7.706,161.42528800000002,22.6,22.400000000000002
384,55,cell_average,3.4913333333333334,0.3245,7.706,161.42528800000002,22.6,22.400000000000002
385,56,cell_1,3.495,0.324,6.849,143.47285200000002,22.6,22.400000000000002
386,56,cell_2,3.494,0.325,6.849,143.47285200000002,22.6,22.400000000000002
387,56,cell_3,3.509,0.322,6.849,143.47285200000002,22.6,22.400000000000002
388,56,cell_4,3.4330000000000003,0.322,6.849,143.47285200000002,22.6,22.400000000000002
389,56,cell_5,3.505,0.327,6.849,143.47285200000002,22.6,22.400000000000002
390,56,cell_6,3.512,0.327,6.849,143.47285200000002,22.6,22.400000000000002
391,56,cell_average,3.4913333333333334,0.3245,6.849,143.47285200000002,22.6,22.400000000000002
392,57,cell_1,3.495,0.324,6.382000000000001,133.824158,22.6,22.5
393,57,cell_2,3.494,0.325,6.382000000000001,133.824158,22.6,22.5
394,57,cell_3,3.528,0.322,6.382000000000001,133.824158,22.6,22.5
395,57,cell_4,3.412,0.322,6.382000000000001,133.824158,22.6,22.5
396,57,cell_5,3.517,0.327,6.382000000000001,133.824158,22.6,22.5
397,57,cell_6,3.523,0.327,6.382000000000001,133.824158,22.6,22.5
398,57,cell_average,3.4948333333333337,0.3245,6.382000000000001,133.824158,22.6,22.5
399,58,cell_1,3.495,0.324,6.382000000000001,133.824158,22.6,22.5
400,58,cell_2,3.494,0.325,6.382000000000001,133.824158,22.6,22.5
401,58,cell_3,3.528,0.322,6.382000000000001,133.824158,22.6,22.5
402,58,cell_4,3.412,0.322,6.382000000000001,133.824158,22.6,22.5
403,58,cell_5,3.517,0.327,6.382000000000001,133.824158,22.6,22.5
404,58,cell_6,3.523,0.327,6.382000000000001,133.824158,22.6,22.5
405,58,cell_average,3.4948333333333337,0.3245,6.382000000000001,133.824158,22.6,22.5
406,59,cell_1,3.512,0.324,6.849,144.082413,22.6,22.5
407,59,cell_2,3.511,0.325,6.849,144.082413,22.6,22.5
408,59,cell_3,3.524,0.322,6.849,144.082413,22.6,22.5
409,59,cell_4,3.45,0.322,6.849,144.082413,22.6,22.5
410,59,cell_5,3.517,0.327,6.849,144.082413,22.6,22.5
411,59,cell_6,3.523,0.327,6.849,144.082413,22.6,22.5
412,59,cell_average,3.5061666666666667,0.3245,6.849,144.082413,22.6,22.5
413,60,cell_1,3.512,0.324,6.46,135.89901999999998,22.6,22.5
414,60,cell_2,3.511,0.325,6.46,135.89901999999998,22.6,22.5
415,60,cell_3,3.524,0.322,6.46,135.89901999999998,22.6,22.5
416,60,cell_4,3.45,0.322,6.46,135.89901999999998,22.6,22.5
417,60,cell_5,3.517,0.327,6.46,135.89901999999998,22.6,22.5
418,60,cell_6,3.523,0.327,6.46,135.89901999999998,22.6,22.5
419,60,cell_average,3.5061666666666667,0.3245,6.46,135.89901999999998,22.6,22.5
420,61,cell_1,3.478,0.324,7.628,158.334396,22.700000000000003,22.5
421,61,cell_2,3.475,0.325,7.628,158.334396,22.700000000000003,22.5
422,61,cell_3,3.496,0.322,7.628,158.334396,22.700000000000003,22.5
423,61,cell_4,3.398,0.322,7.628,158.334396,22.700000000000003,22.5
424,61,cell_5,3.4490000000000003,0.327,7.628,158.334396,22.700000000000003,22.5
425,61,cell_6,3.461,0.327,7.628,158.334396,22.700000000000003,22.5
426,61,cell_average,3.4595,0.3245,7.628,158.334396,22.700000000000003,22.5
427,62,cell_1,3.478,0.324,9.73,201.96561,22.700000000000003,22.5
428,62,cell_2,3.475,0.325,9.73,201.96561,22.700000000000003,22.5
429,62,cell_3,3.496,0.322,9.73,201.96561,22.700000000000003,22.5
430,62,cell_4,3.398,0.322,9.73,201.96561,22.700000000000003,22.5
431,62,cell_5,3.4490000000000003,0.327,9.73,201.96561,22.700000000000003,22.5
432,62,cell_6,3.461,0.327,9.73,201.96561,22.700000000000003,22.5
433,62,cell_average,3.4595,0.3245,9.73,201.96561,22.700000000000003,22.5
434,63,cell_1,3.475,0.324,9.73,200.21421000000004,22.700000000000003,22.5
435,63,cell_2,3.468,0.325,9.73,200.21421000000004,22.700000000000003,22.5
436,63,cell_3,3.438,0.322,9.73,200.21421000000004,22.700000000000003,22.5
437,63,cell_4,3.2800000000000002,0.322,9.73,200.21421000000004,22.700000000000003,22.5
438,63,cell_5,3.4170000000000003,0.327,9.73,200.21421000000004,22.700000000000003,22.5
439,63,cell_6,3.499,0.327,9.73,200.21421000000004,22.700000000000003,22.5
440,63,cell_average,3.4295000000000004,0.3245,9.73,200.21421000000004,22.700000000000003,22.5
441,64,cell_1,3.475,0.324,7.706,158.88230800000002,22.700000000000003,22.5
442,64,cell_2,3.468,0.325,7.706,158.88230800000002,22.700000000000003,22.5
443,64,cell_3,3.438,0.322,7.706,158.88230800000002,22.700000000000003,22.5
444,64,cell_4,3.2800000000000002,0.322,7.706,158.88230800000002,22.700000000000003,22.5
445,64,cell_5,3.483,0.327,7.706,158.88230800000002,22.700000000000003,22.5
446,64,cell_6,3.474,0.327,7.706,158.88230800000002,22.700000000000003,22.5
447,64,cell_average,3.4363333333333337,0.3245,7.706,158.88230800000002,22.700000000000003,22.5
448,65,cell_1,3.48,0.324,7.394,154.024414,22.700000000000003,22.6
449,65,cell_2,3.478,0.325,7.394,154.024414,22.700000000000003,22.6
450,65,cell_3,3.5,0.322,7.394,154.024414,22.700000000000003,22.6
451,65,cell_4,3.416,0.322,7.394,154.024414,22.700000000000003,22.6
452,65,cell_5,3.483,0.327,7.394,154.024414,22.700000000000003,22.6
453,65,cell_6,3.474,0.327,7.394,154.024414,22.700000000000003,22.6
454,65,cell_average,3.471833333333333,0.3245,7.394,154.024414,22.700000000000003,22.6
455,66,cell_1,3.48,0.324,7.55,157.27405,22.700000000000003,22.6
456,66,cell_2,3.478,0.325,7.55,157.27405,22.700000000000003,22.6
457,66,cell_3,3.5,0.322,7.55,157.27405,22.700000000000003,22.6
458,66,cell_4,3.416,0.322,7.55,157.27405,22.700000000000003,22.6
459,66,cell_5,3.483,0.327,7.55,157.27405,22.700000000000003,22.6
460,66,cell_6,3.474,0.327,7.55,157.27405,22.700000000000003,22.6
461,66,cell_average,3.471833333333333,0.3245,7.55,157.27405,22.700000000000003,22.6
462,67,cell_1,3.48,0.324,9.885,206.112135,22.700000000000003,22.6
463,67,cell_2,3.478,0.325,9.885,206.112135,22.700000000000003,22.6
464,67,cell_3,3.5,0.322,9.885,206.112135,22.700000000000003,22.6
465,67,cell_4,3.412,0.322,9.885,206.112135,22.700000000000003,22.6
466,67,cell_5,3.49,0.327,9.885,206.112135,22.700000000000003,22.6
467,67,cell_6,3.491,0.327,9.885,206.112135,22.700000000000003,22.6
468,67,cell_average,3.4751666666666665,0.3245,9.885,206.112135,22.700000000000003,22.6
469,68,cell_1,3.48,0.324,7.083,147.687633,22.8,22.6
470,68,cell_2,3.478,0.325,7.083,147.687633,22.8,22.6
471,68,cell_3,3.5,0.322,7.083,147.687633,22.8,22.6
472,68,cell_4,3.412,0.322,7.083,147.687633,22.8,22.6
473,68,cell_5,3.49,0.327,7.083,147.687633,22.8,22.6
474,68,cell_6,3.491,0.327,7.083,147.687633,22.8,22.6
475,68,cell_average,3.4751666666666665,0.3245,7.083,147.687633,22.8,22.6
476,69,cell_1,3.41,0.324,7.083,144.528615,22.8,22.6
477,69,cell_2,3.3810000000000002,0.325,7.083,144.528615,22.8,22.6
478,69,cell_3,3.365,0.322,7.083,144.528615,22.8,22.6
479,69,cell_4,3.2680000000000002,0.322,7.083,144.528615,22.8,22.6
480,69,cell_5,3.49,0.327,7.083,144.528615,22.8,22.6
481,69,cell_6,3.491,0.327,7.083,144.528615,22.8,22.6
482,69,cell_average,3.4008333333333334,0.3245,7.083,144.528615,22.8,22.6
483,70,cell_1,3.41,0.324,6.849,139.753845,22.8,22.6
484,70,cell_2,3.3810000000000002,0.325,6.849,139.753845,22.8,22.6
485,70,cell_3,3.365,0.322,6.849,139.753845,22.8,22.6
486,70,cell_4,3.2680000000000002,0.322,6.849,139.753845,22.8,22.6
487,70,cell_5,3.49,0.327,6.849,139.753845,22.8,22.6
488,70,cell_6,3.491,0.327,6.849,139.753845,22.8,22.6
489,70,cell_average,3.4008333333333334,0.3245,6.849,139.753845,22.8,22.6
490,71,cell_1,3.41,0.324,7.472,151.360304,22.8,22.6
491,71,cell_2,3.3810000000000002,0.325,7.472,151.360304,22.8,22.6
492,71,cell_3,3.365,0.322,7.472,151.360304,22.8,22.6
493,71,cell_4,3.291,0.322,7.472,151.360304,22.8,22.6
494,71,cell_5,3.4090000000000003,0.327,7.472,151.360304,22.8,22.6
495,71,cell_6,3.4010000000000002,0.327,7.472,151.360304,22.8,22.6
496,71,cell_average,3.3761666666666668,0.3245,7.472,151.360304,22.8,22.6
497,72,cell_1,3.41,0.324,8.951,181.32040700000002,22.8,22.700000000000003
498,72,cell_2,3.3810000000000002,0.325,8.951,181.32040700000002,22.8,22.700000000000003
499,72,cell_3,3.365,0.322,8.951,181.32040700000002,22.8,22.700000000000003
500,72,cell_4,3.291,0.322,8.951,181.32040700000002,22.8,22.700000000000003
501,72,cell_5,3.4090000000000003,0.327,8.951,181.32040700000002,22.8,22.700000000000003
502,72,cell_6,3.4010000000000002,0.327,8.951,181.32040700000002,22.8,22.700000000000003
503,72,cell_average,3.3761666666666668,0.3245,8.951,181.32040700000002,22.8,22.700000000000003
504,73,cell_1,3.484,0.324,8.406,173.92014,22.8,22.700000000000003
505,73,cell_2,3.478,0.325,8.406,173.92014,22.8,22.700000000000003
506,73,cell_3,3.491,0.322,8.406,173.92014,22.8,22.700000000000003
507,73,cell_4,3.427,0.322,8.406,173.92014,22.8,22.700000000000003
508,73,cell_5,3.4090000000000003,0.327,8.406,173.92014,22.8,22.700000000000003
509,73,cell_6,3.4010000000000002,0.327,8.406,173.92014,22.8,22.700000000000003
510,73,cell_average,3.448333333333333,0.3245,8.406,173.92014,22.8,22.700000000000003
511,74,cell_1,3.484,0.324,7.55,156.2095,22.900000000000002,22.700000000000003
512,74,cell_2,3.478,0.325,7.55,156.2095,22.900000000000002,22.700000000000003
513,74,cell_3,3.491,0.322,7.55,156.2095,22.900000000000002,22.700000000000003
514,74,cell_4,3.427,0.322,7.55,156.2095,22.900000000000002,22.700000000000003
515,74,cell_5,3.4090000000000003,0.327,7.55,156.2095,22.900000000000002,22.700000000000003
516,74,cell_6,3.4010000000000002,0.327,7.55,156.2095,22.900000000000002,22.700000000000003
517,74,cell_average,3.448333333333333,0.3245,7.55,156.2095,22.900000000000002,22.700000000000003
518,75,cell_1,3.484,0.324,7.55,155.24309999999997,22.900000000000002,22.700000000000003
519,75,cell_2,3.478,0.325,7.55,155.24309999999997,22.900000000000002,22.700000000000003
520,75,cell_3,3.491,0.322,7.55,155.24309999999997,22.900000000000002,22.700000000000003
521,75,cell_4,3.291,0.322,7.55,155.24309999999997,22.900000000000002,22.700000000000003
522,75,cell_5,3.447,0.327,7.55,155.24309999999997,22.900000000000002,22.700000000000003
523,75,cell_6,3.371,0.327,7.55,155.24309999999997,22.900000000000002,22.700000000000003
524,75,cell_average,3.4269999999999996,0.3245,7.55,155.24309999999997,22.900000000000002,22.700000000000003
525,76,cell_1,3.423,0.324,9.418000000000001,194.312176,22.900000000000002,22.700000000000003
526,76,cell_2,3.48,0.325,9.418000000000001,194.312176,22.900000000000002,22.700000000000003
527,76,cell_3,3.494,0.322,9.418000000000001,194.312176,22.900000000000002,22.700000000000003
528,76,cell_4,3.4170000000000003,0.322,9.418000000000001,194.312176,22.900000000000002,22.700000000000003
529,76,cell_5,3.447,0.327,9.418000000000001,194.312176,22.900000000000002,22.700000000000003
530,76,cell_6,3.371,0.327,9.418000000000001,194.312176,22.900000000000002,22.700000000000003
531,76,cell_average,3.4386666666666663,0.3245,9.418000000000001,194.312176,22.900000000000002,22.700000000000003
532,77,cell_1,3.423,0.324,10.43,214.88928999999996,22.900000000000002,22.700000000000003
533,77,cell_2,3.457,0.325,10.43,214.88928999999996,22.900000000000002,22.700000000000003
534,77,cell_3,3.488,0.322,10.43,214.88928999999996,22.900000000000002,22.700000000000003
535,77,cell_4,3.4170000000000003,0.322,10.43,214.88928999999996,22.900000000000002,22.700000000000003
536,77,cell_5,3.447,0.327,10.43,214.88928999999996,22.900000000000002,22.700000000000003
537,77,cell_6,3.371,0.327,10.43,214.88928999999996,22.900000000000002,22.700000000000003
538,77,cell_average,3.433833333333333,0.3245,10.43,214.88928999999996,22.900000000000002,22.700000000000003
539,78,cell_1,3.423,0.324,8.251,169.33527299999997,22.900000000000002,22.8
540,78,cell_2,3.457,0.325,8.251,169.33527299999997,22.900000000000002,22.8
541,78,cell_3,3.488,0.322,8.251,169.33527299999997,22.900000000000002,22.8
542,78,cell_4,3.305,0.322,8.251,169.33527299999997,22.900000000000002,22.8
543,78,cell_5,3.4170000000000003,0.327,8.251,169.33527299999997,22.900000000000002,22.8
544,78,cell_6,3.4330000000000003,0.327,8.251,169.33527299999997,22.900000000000002,22.8
545,78,cell_average,3.4205,0.3245,8.251,169.33527299999997,22.900000000000002,22.8
546,79,cell_1,3.423,0.324,8.951,183.70137300000002,22.900000000000002,22.8
547,79,cell_2,3.457,0.325,8.951,183.70137300000002,22.900000000000002,22.8
548,79,cell_3,3.488,0.322,8.951,183.70137300000002,22.900000000000002,22.8
549,79,cell_4,3.305,0.322,8.951,183.70137300000002,22.900000000000002,22.8
550,79,cell_5,3.4170000000000003,0.327,8.951,183.70137300000002,22.900000000000002,22.8
551,79,cell_6,3.4330000000000003,0.327,8.951,183.70137300000002,22.900000000000002,22.8
552,79,cell_average,3.4205,0.3245,8.951,183.70137300000002,22.900000000000002,22.8
553,80,cell_1,3.44,0.324,7.005,143.595495,23.0,22.8
554,80,cell_2,3.317,0.325,7.005,143.595495,23.0,22.8
555,80,cell_3,3.492,0.322,7.005,143.595495,23.0,22.8
556,80,cell_4,3.4,0.322,7.005,143.595495,23.0,22.8
557,80,cell_5,3.4170000000000003,0.327,7.005,143.595495,23.0,22.8
558,80,cell_6,3.4330000000000003,0.327,7.005,143.595495,23.0,22.8
559,80,cell_average,3.4164999999999996,0.3245,7.005,143.595495,23.0,22.8
560,81,cell_1,3.44,0.324,7.005,143.595495,23.0,22.8
561,81,cell_2,3.317,0.325,7.005,143.595495,23.0,22.8
562,81,cell_3,3.492,0.322,7.005,143.595495,23.0,22.8
563,81,cell_4,3.4,0.322,7.005,143.595495,23.0,22.8
564,81,cell_5,3.4170000000000003,0.327,7.005,143.595495,23.0,22.8
565,81,cell_6,3.4330000000000003,0.327,7.005,143.595495,23.0,22.8
566,81,cell_average,3.4164999999999996,0.3245,7.005,143.595495,23.0,22.8
567,82,cell_1,3.44,0.324,7.706,158.751306,23.0,22.8
568,82,cell_2,3.485,0.325,7.706,158.751306,23.0,22.8
569,82,cell_3,3.379,0.322,7.706,158.751306,23.0,22.8
570,82,cell_4,3.399,0.322,7.706,158.751306,23.0,22.8
571,82,cell_5,3.465,0.327,7.706,158.751306,23.0,22.8
572,82,cell_6,3.4330000000000003,0.327,7.706,158.751306,23.0,22.8
573,82,cell_average,3.4335,0.3245,7.706,158.751306,23.0,22.8
574,83,cell_1,3.44,0.324,7.1610000000000005,147.523761,23.0,22.8
575,83,cell_2,3.485,0.325,7.1610000000000005,147.523761,23.0,22.8
576,83,cell_3,3.379,0.322,7.1610000000000005,147.523761,23.0,22.8
577,83,cell_4,3.399,0.322,7.1610000000000005,147.523761,23.0,22.8
578,83,cell_5,3.465,0.327,7.1610000000000005,147.523761,23.0,22.8
579,83,cell_6,3.4330000000000003,0.327,7.1610000000000005,147.523761,23.0,22.8
580,83,cell_average,3.4335,0.3245,7.1610000000000005,147.523761,23.0,22.8
581,84,cell_1,3.379,0.324,8.951,183.334382,23.0,22.900000000000002
582,84,cell_2,3.427,0.325,8.951,183.334382,23.0,22.900000000000002
583,84,cell_3,3.379,0.322,8.951,183.334382,23.0,22.900000000000002
584,84,cell_4,3.399,0.322,8.951,183.334382,23.0,22.900000000000002
585,84,cell_5,3.465,0.327,8.951,183.334382,23.0,22.900000000000002
586,84,cell_6,3.4330000000000003,0.327,8.951,183.334382,23.0,22.900000000000002
587,84,cell_average,3.4136666666666664,0.3245,8.951,183.334382,23.0,22.900000000000002
588,85,cell_1,3.379,0.324,8.718,178.562076,23.1,22.900000000000002
589,85,cell_2,3.427,0.325,8.718,178.562076,23.1,22.900000000000002
590,85,cell_3,3.379,0.322,8.718,178.562076,23.1,22.900000000000002
591,85,cell_4,3.399,0.322,8.718,178.562076,23.1,22.900000000000002
592,85,cell_5,3.465,0.327,8.718,178.562076,23.1,22.900000000000002
593,85,cell_6,3.4330000000000003,0.327,8.718,178.562076,23.1,22.900000000000002
594,85,cell_average,3.4136666666666664,0.3245,8.718,178.562076,23.1,22.900000000000002
595,86,cell_1,3.379,0.324,8.795,181.3529,23.1,22.900000000000002
596,86,cell_2,3.399,0.325,8.795,181.3529,23.1,22.900000000000002
597,86,cell_3,3.484,0.322,8.795,181.3529,23.1,22.900000000000002
598,86,cell_4,3.407,0.322,8.795,181.3529,23.1,22.900000000000002
599,86,cell_5,3.477,0.327,8.795,181.3529,23.1,22.900000000000002
600,86,cell_6,3.474,0.327,8.795,181.3529,23.1,22.900000000000002
601,86,cell_average,3.436666666666667,0.3245,8.795,181.3529,23.1,22.900000000000002
602,87,cell_1,3.379,0.324,8.795,181.3529,23.1,22.900000000000002
603,87,cell_2,3.399,0.325,8.795,181.3529,23.1,22.900000000000002
604,87,cell_3,3.484,0.322,8.795,181.3529,23.1,22.900000000000002
605,87,cell_4,3.407,0.322,8.795,181.3529,23.1,22.900000000000002
606,87,cell_5,3.477,0.327,8.795,181.3529,23.1,22.900000000000002
607,87,cell_6,3.474,0.327,8.795,181.3529,23.1,22.900000000000002
608,87,cell_average,3.436666666666667,0.3245,8.795,181.3529,23.1,22.900000000000002
609,88,cell_1,3.4090000000000003,0.324,10.119,208.674018,23.1,22.900000000000002
610,88,cell_2,3.371,0.325,10.119,208.674018,23.1,22.900000000000002
611,88,cell_3,3.484,0.322,10.119,208.674018,23.1,22.900000000000002
612,88,cell_4,3.407,0.322,10.119,208.674018,23.1,22.900000000000002
